date,ticker,day_open,adv_20d,n_1min_bars
2025-02-26,FSLR,154.965,20144447.4085,258
2025-02-26,FSM,4.34,1118805.31,203
2025-02-26,GEVO,1.41,453831.232,158
2025-02-26,GFI,18.175,1935357.88625,313
2025-02-26,GO,11.03,1706193.84225,383
2025-02-26,GSAT,20.73,556881.16025,105
2025-02-26,GTM,11.215,3363806.0905,381
2025-02-26,HIMS,40.195,9943006.82125,390
2025-02-26,HOLO,1.11,676214.71225,156
2025-02-26,HOOD,47.27,24906321.13375,389
2025-02-26,HSAI,17.64,1101709.66725,215
2025-02-26,HURN,133.36,527838.2752500001,112
2025-02-26,IMCR,28.5,312783.0475,38
2025-02-26,INOD,60,1656368.8390000002,222
2025-02-26,IPAR,137.175,1031243.6379999999,44
2025-02-26,KEEL,1.11,1111925.6395,144
2025-02-26,KITT,1.1,416371.78425,36
2025-02-26,KULR,1.37,705703.97175,234
2025-02-26,LAES,3.14,1491159.375,110
2025-02-26,LEU,89.44,1956953.58825,72
2025-02-26,LMND,27.115,1903820.7445,314
2025-02-26,LNTH,81.04,3915073.9865,186
2025-02-26,LX,8.63,597780.1627499999,284
2025-02-26,MAN,54.835,2431606.9175,164
2025-02-26,MDGL,337.67,7698821.40975,139
2025-02-26,MGPI,31.92,709852.1215,138
2025-02-26,MLTX,40.69,2104870.40825,93
2025-02-26,MLYS,8.9,291300.356,69
2025-02-26,MRVI,3.055,452028.35225,260
2025-02-26,MSTR,245.53,99112864.1285,350
2025-02-26,MSTU,4.72,5730265.472250001,313
2025-02-26,MSTX,22.02,6156145.663000001,279
2025-02-26,MSTY,19.4,1428076.2075,181
2025-02-26,MXL,14.57,2379981.261,242
2025-02-26,NAMS,18.435,1194969.09275,161
2025-02-26,NIO,4.375,6352494.17075,335
2025-02-26,NNE,27.26,3472204.60175,195
2025-02-26,NNOX,6.35,463892.31950000004,157
2025-02-26,NRG,106.73,15756962.0935,330
2025-02-26,NVTS,2.43,301605.03125,181
2025-02-26,OPCH,31.44,2766541.89475,259
2025-02-26,OPEN,1.49,1182142.6039999998,206
2025-02-26,ORIC,8.33,397622.9405,247
2025-02-26,PDYN,6.415,631264.6934999999,235
2025-02-26,PHAT,5.74,313499.772,145
2025-02-26,PHIO,1.42,546167.7234210527,5
2025-02-26,PLUG,1.59,4702065.57425,264
2025-02-26,PONY,17.84,359653.158,188
2025-02-26,PPTA,8.2,444171.00425000006,113
2025-02-26,PSIX,31.295,373836.606,15
2025-02-26,QBTS,6.17,7400367.922499999,289
2025-02-26,QUBT,6.7,4713362.175,266
2025-02-26,ROOT,97.18,1275577.99975,68
2025-02-26,RR,1.78,897108.20525,142
2025-02-26,SAM,237.075,2947293.35625,86
2025-02-26,SBIT,13,343888.0295,176
2025-02-26,SFM,145.58,8371863.334749999,209
2025-02-26,SKYT,9.7,298814.99,136
2025-02-26,SPT,26,1142814.3555,95
2025-02-26,STAA,16.68,647916.813,170
2025-02-26,TEM,60.07,11496470.6235,382
2025-02-26,TGB,2.13,287301.14575,122
2025-02-26,TH,5.33,507464.5675,248
2025-02-26,TSDD,51.63,306744.18175,14
2025-02-26,TSLQ,41.285,1973485.9762499998,275
2025-02-26,TSLS,10.25,638501.7162499999,100
2025-02-26,TSLZ,3.83,970763.157,178
2025-02-26,VCYT,34.3,1380936.3565,186
2025-02-26,VISN,5.815,696206.94075,347
2025-02-26,VRE,15.18,282745.53650000005,137
2025-02-26,VRSK,267.98,8769251.677,141
2025-02-26,VSA,0.44,344912.06542,2
2025-02-26,WGS,96.675,2959257.53875,87
2025-02-26,XPEV,20.72,4542261.511,363
2025-02-27,AAOI,23.91,3538544.696,329
2025-02-27,ACAD,19.275,1955759.2245,254
2025-02-27,ACIW,51.25,1805733.0954999998,128
2025-02-27,AGL,3.43,535275.6675,235
2025-02-27,ALT,6.005,348271.05275,228
2025-02-27,ARVN,17.045,597268.3795,132
2025-02-27,ATEC,10.745,798803.15675,299
2025-02-27,BTDR,10.77,4901397.4405000005,292
2025-02-27,CAPR,14.67,357366.00375000003,134
2025-02-27,CLF,10.6,5111217.477750001,367
2025-02-27,COGT,6.875,703513.897,173
2025-02-27,CPK,118.88,318941.18236842105,10
2025-02-27,CRSP,44.615,3031351.971,148
2025-02-27,CSAN,4.89,352744.5155,61
2025-02-27,CXW,18.19,906099.8210000001,227
2025-02-27,DNUT,5.985,695906.14825,360
2025-02-27,DQ,21.57,698712.54575,165
2025-02-27,EMBJ,43.67,2136864.238,335
2025-02-27,ESTA,38.235,1795059.39725,174
2025-02-27,EVTC,35.84,325446.74325,100
2025-02-27,FIP,5.535,402850.4275,165
2025-02-27,FLYW,10.91,1923767.4599999997,372
2025-02-27,FNGD,12.805,937850.4835000001,131
2025-02-27,FOLD,8.96,964645.9205,268
2025-02-27,FSS,79.605,1303848.471,119
2025-02-27,GEO,24.07,4165277.9565,327
2025-02-27,GERN,1.59,1192629.40475,307
2025-02-27,GLNG,37.63,1756924.21025,152
2025-02-27,GO,11.105,1706193.84225,360
2025-02-27,GPCR,19.99,1345567.2345,135
2025-02-27,GRRR,24.51,564272.659,135
2025-02-27,GTM,11.73,3363806.0905,365
2025-02-27,HG,18.5,376071.7035,86
2025-02-27,HIMS,43.24,9943006.82125,388
2025-02-27,HPP,3.08,415390.97075,156
2025-02-27,INVH,31.45,5133410.379,350
2025-02-27,INVZ,0.785,286318.61124999996,156
2025-02-27,IRWD,1.84,321227.72774999996,220
2025-02-27,JKS,22.895,774775.1035,107
2025-02-27,KTOS,24.94,2771358.1375,292
2025-02-27,LGND,113,505014.81399999995,30
2025-02-27,LINE,57.07,2429353.6035,155
2025-02-27,LMND,31.84,1903820.7445,332
2025-02-27,LTBR,11.16,378598.453,119
2025-02-27,LYFT,12.985,6840038.63425,388
2025-02-27,LZ,9.605,466140.65625,306
2025-02-27,MEG,18.93,501201.45875000005,88
2025-02-27,MLCO,5.3,1199787.0925,275
2025-02-27,MPT,5.015,2276092.65375,333
2025-02-27,MQ,3.99,819586.7339999999,341
2025-02-27,MSTZ,24.335,2117580.006,244
2025-02-27,MYRG,118.11,2122619.10275,38
2025-02-27,NAMS,20.075,1194969.09275,145
2025-02-27,NIO,4.66,6352494.17075,373
2025-02-27,NTLA,11.25,1350657.06375,276
2025-02-27,NVAX,7.5,1282597.09475,276
2025-02-27,NVCR,19.75,1232830.67375,226
2025-02-27,NVD,24.76,643940.873,70
2025-02-27,NVDD,6.18,576664.13175,62
2025-02-27,NVDQ,2.79,723379.396,137
2025-02-27,NVDS,22.5,412061.02650000004,124
2025-02-27,ONC,265.39,4410337.58825,157
2025-02-27,PAYO,8.555,1291376.4674999998,358
2025-02-27,PCT,9.6,736896.325,244
2025-02-27,PDYN,6.81,631264.6934999999,180
2025-02-27,PLRX,3.13,265390.146,172
2025-02-27,QID,31.97,3657259.89525,236
2025-02-27,QURE,11.16,983805.3372500001,160
2025-02-27,RIVN,11.5,13820115.614750002,348
2025-02-27,RLAY,3.405,571418.28925,170
2025-02-27,ROOT,117.205,1275577.99975,152
2025-02-27,SANA,2.62,1108713.5617499999,171
2025-02-27,SATS,29.275,2367954.08175,244
2025-02-27,SBIT,12.805,343888.0295,106
2025-02-27,SDGR,21.875,927749.31675,142
2025-02-27,SEDG,18.225,1990497.1240000003,288
2025-02-27,SG,22.32,3542336.93825,361
2025-02-27,SJM,104.6,4343984.6055,221
2025-02-27,SMST,7.11,1768608.73375,308
2025-02-27,SOXS,20.06,25784777.448250003,388
2025-02-27,SPXS,6.03,6823097.59875,211
2025-02-27,SPXU,21.61,5262483.2515,191
2025-02-27,SQQQ,29.78,33571568.70575,378
2025-02-27,SRPT,101.02,5074777.42975,184
2025-02-27,STAA,16.73,647916.813,197
2025-02-27,TECS,48.06,275122.45775,18
2025-02-27,TGLS,73.335,1547751.3110000002,66
2025-02-27,TSDD,56.06,306744.18175,25
2025-02-27,TSLQ,45.08,1973485.9762499998,274
2025-02-27,TSLZ,4.14,970763.157,106
2025-02-27,USPH,77.695,437908.3005,49
2025-02-27,UVIX,28.795,2145855.89225,285
2025-02-27,UVXY,18.76,4374783.4995,371
2025-02-27,VIXY,42.51,813930.6240000001,75
2025-02-27,VSEC,110.8,1464824.70825,69
2025-02-27,VTRS,9.24,5146182.9815,376
2025-02-27,VXX,43.56,5634416.229,257
2025-02-27,WOLF,6.21,2905041.29775,343
2025-02-27,XNCR,14.81,587676.45525,132
2025-02-28,ACH,7.935,381253.7735,257
2025-02-28,ACHR,6.75,4034927.4402499995,384
2025-02-28,ACLX,57.965,2902796.054,168
2025-02-28,AES,11.03,7912797.90875,384
2025-02-28,ALKT,28.5,1036588.868,163
2025-02-28,AMRX,7.99,343436.41725,131
2025-02-28,ARLO,12.53,391811.98525,178
2025-02-28,ATAT,28.85,1222430.3512499998,178
2025-02-28,ATOM,5.23,269964.8895,76
2025-02-28,BCAX,12.325,280505.804,44
2025-02-28,BFLY,2.99,545615.36675,260
2025-02-28,BITX,36.98,4136293.4439999997,168
2025-02-28,BTBT,2.325,661143.84375,171
2025-02-28,BTDR,10.52,4901397.4405000005,266
2025-02-28,CAN,1.23,964045.9865,140
2025-02-28,CAPR,14.17,357366.00375000003,109
2025-02-28,CARS,11.89,266651.38075,221
2025-02-28,CLSK,7.38,3729954.5565,332
2025-02-28,CNTA,14.7,738590.63425,131
2025-02-28,CONL,21.71,2445857.631,118
2025-02-28,CRDO,50.54,15730580.80875,355
2025-02-28,DMRC,14.57,289647.8235,107
2025-02-28,DRVN,16.15,371258.287,155
2025-02-28,DXYZ,37.75,946058.356,42
2025-02-28,EIX,51.555,23064876.13075,362
2025-02-28,EOSE,3.995,995109.6140000001,223
2025-02-28,ETHU,2.765,1153363.34825,142
2025-02-28,GDS,34.91,3685179.50175,276
2025-02-28,GNL,7.17,306393.4255,225
2025-02-28,GRRR,23.02,564272.659,146
2025-02-28,GSAT,19.31,556881.16025,175
2025-02-28,HIMS,40.435,9943006.82125,372
2025-02-28,HSAI,16.15,1101709.66725,208
2025-02-28,IBRX,3.05,608734.644,250
2025-02-28,INVZ,0.715,286318.61124999996,94
2025-02-28,IOVA,3.92,2700993.4732500003,359
2025-02-28,IREN,7.76,4307421.2524999995,322
2025-02-28,JOBY,6.475,2849186.7045,335
2025-02-28,LTBR,9.49,378598.453,98
2025-02-28,LUNR,13.12,5082976.78075,359
2025-02-28,MARA,12.935,12018706.254999999,371
2025-02-28,MRVI,3,452028.35225,167
2025-02-28,MSTU,4.31,5730265.472250001,253
2025-02-28,MSTX,20.425,6156145.663000001,195
2025-02-28,NBIS,30.745,8820386.713,358
2025-02-28,NEXT,7.13,722385.20325,228
2025-02-28,NNE,26.3,3472204.60175,126
2025-02-28,NVAX,7.14,1282597.09475,326
2025-02-28,NVDL,45.63,7214738.85325,201
2025-02-28,NVDU,64.72,1171100.971,103
2025-02-28,NVDX,9.61,3294756.6122500002,156
2025-02-28,NXTS,0.389,266012.139035,4
2025-02-28,OKLO,31.28,15022620.93125,348
2025-02-28,PCT,9.14,736896.325,187
2025-02-28,PTCT,47.73,1369138.38575,133
2025-02-28,PTIR,127,1117675.5332499999,71
2025-02-28,QURE,11.825,983805.3372500001,125
2025-02-28,RDNT,50.61,3587294.19725,270
2025-02-28,RDW,12.765,1162881.4635,122
2025-02-28,RGTI,7.95,17328050.39875,355
2025-02-28,RKLB,16.36,10324304.525,376
2025-02-28,RLX,2.305,726670.5115,177
2025-02-28,ROOT,123.12,1275577.99975,83
2025-02-28,RXRX,6.65,2892336.2415,372
2025-02-28,SEI,31.74,1472139.9935,108
2025-02-28,SES,0.6061,399900.0442,217
2025-02-28,SEZL,269,1049506.293,6
2025-02-28,SLNO,44.455,1185462.24275,63
2025-02-28,SMCX,50,475678.62649999995,219
2025-02-28,SMTC,34.725,6577448.909,228
2025-02-28,SOUN,9.31,10185035.58,387
2025-02-28,TEM,51.76,11496470.6235,370
2025-02-28,TLN,193.545,19479230.7085,198
2025-02-28,TPC,24.48,675551.95125,130
2025-02-28,TSLL,12.21,11064098.17525,385
2025-02-28,TSLR,18.61,477420.658,60
2025-02-28,TSLT,16.22,1673457.2585,224
2025-02-28,UUUU,4.105,1132084.39725,239
2025-02-28,VNET,10.685,1064693.2207499999,363
2025-02-28,WULF,3.57,4494545.759749999,371
2025-02-28,XENE,33.47,883757.1975,135
2025-03-03,AES,11.235,7581367.965000001,381
2025-03-03,AIFF,4.47,1312703.11525,61
2025-03-03,ALHC,15.67,1653018.0210000002,284
2025-03-03,AMRX,8.71,496755.79299999995,190
2025-03-03,APGE,32.7,991957.2,122
2025-03-03,ARRY,5.28,1548967.5672499998,325
2025-03-03,ASTH,25.73,486524.24199999997,84
2025-03-03,BBD,1.965,3640311.64075,285
2025-03-03,BBNX,20.625,440012.737,37
2025-03-03,BE,24.4,5147675.80075,380
2025-03-03,BITI,23.45,754344.86525,136
2025-03-03,BLND,3,544586.18025,227
2025-03-03,BMA,84.48,1015502.36525,58
2025-03-03,BOIL,80.33,1659583.4935,115
2025-03-03,BUR,14.41,819277.7964999999,154
2025-03-03,CAL,16.02,582854.9115,101
2025-03-03,CELH,26.17,14044123.925,368
2025-03-03,CHTR,363.5,20328401.673,203
2025-03-03,CROX,100.41,11250587.79375,209
2025-03-03,CYH,3.03,837273.743,162
2025-03-03,DBRG,11.2,1569177.804,229
2025-03-03,DLO,9.605,1030506.41925,224
2025-03-03,DNA,8.42,924482.2405,199
2025-03-03,DRIP,10.91,1043416.69225,97
2025-03-03,DV,13.685,2469277.58075,360
2025-03-03,EMBJ,48.345,4846693.4195,290
2025-03-03,FNGD,13.59,927161.8782500001,154
2025-03-03,FTRE,9.915,1382386.70475,364
2025-03-03,FWRD,22.495,986406.911,121
2025-03-03,GDRX,4.915,345528.72825000004,171
2025-03-03,GDXD,9.48,344073.4805,157
2025-03-03,GSAT,21.59,769298.3439999999,160
2025-03-03,HCI,134.87,642081.4705,36
2025-03-03,IBTA,33.54,1043319.72,100
2025-03-03,INDV,9.535,626046.736,268
2025-03-03,JBLU,6.56,2992673.13925,318
2025-03-03,JDST,22.28,505608.68499999994,95
2025-03-03,KNSA,20.445,606810.3427500001,168
2025-03-03,KRMN,31.405,2866756.6070833337,107
2025-03-03,LABD,7.41,3339241.23925,153
2025-03-03,LBRDK,82.33,1917133.6345,109
2025-03-03,LMND,37.295,3193154.40525,211
2025-03-03,LNTH,92.67,4484858.24275,154
2025-03-03,LUMN,4.73,2288533.9745,362
2025-03-03,MEG,19.935,378493.38300000003,75
2025-03-03,MSTZ,18.05,3612841.2715,386
2025-03-03,NVD,29.13,759524.438,104
2025-03-03,NVDD,6.79,406198.58925,50
2025-03-03,NVDQ,3.25,970435.56175,102
2025-03-03,NVDS,25.9,629138.6605,63
2025-03-03,NWL,6.43,2895177.862,266
2025-03-03,ONON,48.26,14489885.79675,378
2025-03-03,OSCR,14.81,4462187.843,324
2025-03-03,PAHC,23.235,349485.319,80
2025-03-03,PDYN,6.75,575429.547,162
2025-03-03,PLTD,17.71,747846.538,103
2025-03-03,PLTU,32.81,966352.8835000001,141
2025-03-03,PPTA,8.715,392401.56275,86
2025-03-03,PRGO,29.52,2458281.8912500003,312
2025-03-03,QID,32.7,7511417.853,267
2025-03-03,RDDT,166.35,50439007.082499996,328
2025-03-03,RILY,6.44,389793.34125,216
2025-03-03,RKT,13.91,2288547.5865,342
2025-03-03,RSI,11.575,1526162.8685,229
2025-03-03,SAM,244.23,3677599.12675,19
2025-03-03,SATS,30.85,2529752.6900000004,244
2025-03-03,SBIT,10.65,675320.98375,150
2025-03-03,SCO,17.2,909024.32875,104
2025-03-03,SDOW,46.36,2974717.143,234
2025-03-03,SDS,19.24,10676802.8585,269
2025-03-03,SHLS,3.045,1266716.84025,287
2025-03-03,SITM,153.855,4118350.65875,53
2025-03-03,SMST,5.35,3307810.358,355
2025-03-03,SOXS,21.85,38283336.19225,388
2025-03-03,SPXS,6.045,6213128.32075,231
2025-03-03,SPXU,21.69,3592189.6375,211
2025-03-03,SQQQ,30.805,55539762.708500005,390
2025-03-03,SRAD,21.4,777780.701,66
2025-03-03,SRTY,20.22,616919.6315,39
2025-03-03,SUPV,13.765,424948.6415,83
2025-03-03,TCOM,58.06,14708211.80025,279
2025-03-03,TECS,51.355,481531.35325,87
2025-03-03,TFX,129.44,7783911.816249999,245
2025-03-03,TGS,26.115,305164.406,67
2025-03-03,TGTX,30.4,2571590.4420000003,330
2025-03-03,TMF,45.475,3693813.4,251
2025-03-03,TSDD,51.845,373339.18799999997,140
2025-03-03,TSLQ,41.905,3331550.6895,341
2025-03-03,TSLS,10.33,951316.8952500001,210
2025-03-03,TSLZ,3.84,1560338.69625,208
2025-03-03,TWM,46.89,446980.07375,92
2025-03-03,TZA,14.09,11500109.35575,301
2025-03-03,UNG,20.69,7642417.466,274
2025-03-03,URBN,58.365,5564735.7625,269
2025-03-03,UVIX,30.525,3552333.653,159
2025-03-03,UVXY,19.67,7708504.6155,333
2025-03-03,VIVS,0.5813,312234.9196857143,59
2025-03-03,VIXY,44.18,894215.659,64
2025-03-03,VTRS,9.285,5199343.54375,338
2025-03-03,VXX,44.87,7207948.036499999,280
2025-03-03,WGO,40.56,1411534.8945,102
2025-03-03,WY,30.27,4221757.0907499995,329
2025-03-03,YANG,43.36,1100398.61075,116
