date,ticker,day_open,adv_20d,n_1min_bars
2025-03-26,CSIQ,9.9,900917.8984999999,201
2025-03-26,CTAS,204.9,13765301.461250002,181
2025-03-26,CYD,17.27,412807.7176315789,55
2025-03-26,DAR,29.835,4440122.868249999,163
2025-03-26,DBRG,9.26,1569177.804,218
2025-03-26,DG,82.285,12223493.600499999,331
2025-03-26,DLTR,67.29,11760309.57975,377
2025-03-26,DOO,37.2,778148.96325,78
2025-03-26,DQ,18.46,927273.7592499999,127
2025-03-26,EBS,5.33,357453.794,135
2025-03-26,EXC,42.86,12919108.455500001,306
2025-03-26,FAZ,5.38,1480415.85625,220
2025-03-26,FIGS,4.66,473474.32725,150
2025-03-26,FIVE,75.78,7103367.653,205
2025-03-26,FLWS,5.91,327113.2295,73
2025-03-26,FNGD,14.87,927161.8782500001,160
2025-03-26,GDXD,6.58,344073.4805,32
2025-03-26,GEO,28.835,3666754.243,250
2025-03-26,GERN,1.69,2041267.92275,216
2025-03-26,GHRS,12.205,577879.01175,44
2025-03-26,GO,12.215,2700613.6555,219
2025-03-26,GRAB,4.62,10942665.621000001,304
2025-03-26,HTZ,3.36,835576.47225,174
2025-03-26,IAG,6.07,2952081.7539999997,207
2025-03-26,IQ,2.22,2646735.5365000004,150
2025-03-26,JDST,16.57,505608.68499999994,94
2025-03-26,JKS,21.44,620181.40675,198
2025-03-26,KOS,2.29,1531954.084,181
2025-03-26,LABD,7.725,3339241.23925,90
2025-03-26,LBTYK,11.935,1369104.05125,154
2025-03-26,LX,10.45,1085170.4525000001,256
2025-03-26,MLGO,12.725,1208848.5165000001,286
2025-03-26,MOH,312.355,18234104.96325,82
2025-03-26,MRVI,2.325,549275.64075,107
2025-03-26,MSTZ,10.65,3612841.2715,298
2025-03-26,NVD,29.66,759524.438,78
2025-03-26,NVDD,6.72,406198.58925,39
2025-03-26,NVDQ,3.22,970435.56175,69
2025-03-26,NVDS,26.07,629138.6605,35
2025-03-26,NVRI,7,336495.1665,121
2025-03-26,PAYX,148.565,10423990.055750001,301
2025-03-26,PLTD,15.13,747846.538,54
2025-03-26,PLTK,4.94,309913.58650000003,245
2025-03-26,PRAX,35.805,2427273.951,119
2025-03-26,PRM,10.08,571318.13,250
2025-03-26,PZZA,40,5019152.70775,139
2025-03-26,QFIN,44.53,2358214.9475000002,269
2025-03-26,QID,34.575,7511417.853,122
2025-03-26,QNTM,6.08,337358.12674999994,8
2025-03-26,QSI,1.4,327975.26025,105
2025-03-26,RIG,3.14,3408573.3185,199
2025-03-26,RILY,4.2,389793.34125,77
2025-03-26,RNR,241.005,8892257.703499999,43
2025-03-26,RR,2.465,426280.4377499999,211
2025-03-26,SBH,8.65,1289893.7140000002,221
2025-03-26,SBIT,11.66,675320.98375,87
2025-03-26,SDS,20.28,10676802.8585,88
2025-03-26,SFD,19.31,886717.0495000001,125
2025-03-26,SHLS,3.415,1266716.84025,212
2025-03-26,SMST,3.1,3307810.358,176
2025-03-26,SOXS,23.21,38283336.19225,382
2025-03-26,SPHR,33.2,1603237.583,121
2025-03-26,SPXS,6.54,6213128.32075,204
2025-03-26,SPXU,23.48,3592189.6375,120
2025-03-26,SQQQ,33.23,55539762.708500005,382
2025-03-26,SRTY,21.67,616919.6315,19
2025-03-26,STVN,20.35,307847.67325,19
2025-03-26,STZ,179.17,36780384.014,126
2025-03-26,TAL,13.095,4756954.6485,256
2025-03-26,TECS,54.02,481531.35325,36
2025-03-26,TSDD,48.89,373339.18799999997,48
2025-03-26,TSLQ,38.925,3331550.6895,308
2025-03-26,TSLS,10.3,951316.8952500001,68
2025-03-26,TSLZ,3.58,1560338.69625,243
2025-03-26,TTAM,13.89,818637.0121875,122
2025-03-26,TTAN,96.555,1180518.67075,77
2025-03-26,TWM,49.53,446980.07375,63
2025-03-26,TZA,15.02,11500109.35575,135
2025-03-26,UVIX,28.99,3552333.653,91
2025-03-26,UVXY,19.32,7708504.6155,334
2025-03-26,VIXY,44.08,894215.659,44
2025-03-26,VNET,8.41,5667181.65775,325
2025-03-26,VXX,45.04,7207948.036499999,317
2025-03-26,WFRD,55.7,5173875.95675,184
2025-03-26,WMS,110.865,6160549.413749999,79
2025-03-26,WOR,43.52,509439.079,127
2025-03-27,AAP,37.87,5874985.6532499995,290
2025-03-27,ACB,4.43,402988.28599999996,109
2025-03-27,AGQ,45.42,788560.0387500001,52
2025-03-27,AIFF,4.09,1312703.11525,23
2025-03-27,ANAB,17.93,1036607.0715,213
2025-03-27,ATAT,28.26,2445515.38525,137
2025-03-27,BABX,36.47,942881.6935,73
2025-03-27,BBAI,3.1,8220509.647500001,228
2025-03-27,BBBY,5.3,1001211.1112500001,347
2025-03-27,BLMN,7.86,1568901.96175,205
2025-03-27,BTBT,2.22,665080.96575,115
2025-03-27,BYRN,17.55,766573.1445,60
2025-03-27,CAR,65.245,3232461.7165,288
2025-03-27,CCB,88.5,561933.286,39
2025-03-27,CGC,1.035,333762.85375,133
2025-03-27,CLF,8.91,8884617.68525,350
2025-03-27,CLMT,12.335,1092950.751,151
2025-03-27,CLNE,1.63,370942.61975,132
2025-03-27,CLW,24.655,407112.0625,46
2025-03-27,CNXC,51.97,1730813.2055,299
2025-03-27,CORZ,7.19,4813626.46225,365
2025-03-27,CWEB,45.025,891832.1525000001,99
2025-03-27,DLTR,71.505,11760309.57975,363
2025-03-27,DXYZ,37.93,535536.53525,19
2025-03-27,ECVT,6.21,334744.24025,113
2025-03-27,EVGO,2.75,377073.84275,136
2025-03-27,EWTX,22.01,1672634.0317499998,188
2025-03-27,FINV,9.875,429939.79524999997,199
2025-03-27,FUTU,109.01,13605418.569,168
2025-03-27,GCT,15.18,518205.6390000001,79
2025-03-27,GEO,29.17,3666754.243,240
2025-03-27,GH,44.735,7780796.847749999,170
2025-03-27,GOTU,3.16,398807.173,108
2025-03-27,GPRE,5.1,678139.6714999999,138
2025-03-27,GRAL,27.85,3755183.3127499996,81
2025-03-27,HAIN,4,351768.73575,191
2025-03-27,HELE,51.225,1313055.16325,85
2025-03-27,HOLO,0.82,537979.9857,139
2025-03-27,HPP,2.825,336268.96525,114
2025-03-27,HTZ,3.54,835576.47225,326
2025-03-27,IBRX,2.79,443919.91500000004,293
2025-03-27,IMVT,17.85,1616305.10775,133
2025-03-27,INDI,2.12,659274.5035,191
2025-03-27,IONQ,24.06,8548421.743,307
2025-03-27,IOVA,3.45,2184661.5100000002,209
2025-03-27,IQ,2.26,2646735.5365000004,209
2025-03-27,IVVD,0.5945,445433.93639000005,77
2025-03-27,KRMN,36.26,2866756.6070833337,181
2025-03-27,LESL,0.854,553616.12711,141
2025-03-27,LGND,107.61,791921.8486842106,14
2025-03-27,LUCK,9.965,422062.24925,60
2025-03-27,LX,10.95,1085170.4525000001,268
2025-03-27,MEG,15.13,378493.38300000003,65
2025-03-27,MLGO,11.34,1208848.5165000001,305
2025-03-27,MSOS,2.5,796144.75875,136
2025-03-27,MSTU,6.98,3694547.5335,233
2025-03-27,MSTX,32.9,3356556.416,97
2025-03-27,NBIS,23.385,17639191.0075,375
2025-03-27,NEOG,8.45,1206034.7820000001,252
2025-03-27,NVDL,39.235,11122823.774,227
2025-03-27,NVDX,8.12,4386561.2055,124
2025-03-27,ODD,42.06,1280785.9422499998,87
2025-03-27,OLLI,108.255,6521490.426,158
2025-03-27,OPRT,5.67,337526.91625,55
2025-03-27,ORIC,5.79,878359.65,175
2025-03-27,PACB,1.265,936976.66075,235
2025-03-27,PRM,10.13,571318.13,196
2025-03-27,QFIN,46.235,2358214.9475000002,276
2025-03-27,QNTM,7.56,337358.12674999994,16
2025-03-27,RACE,406.605,10952018.5305,129
2025-03-27,RCAT,5.71,1028604.1852500001,207
2025-03-27,RIOT,7.72,8271625.767750001,319
2025-03-27,RIVN,12.14,11687587.74625,388
2025-03-27,ROOT,143.61,3161908.1275000004,52
2025-03-27,RXST,24.48,1159822.24425,92
2025-03-27,SBH,8.86,1289893.7140000002,210
2025-03-27,SE,128.16,25968918.34975,339
2025-03-27,SEPN,5.99,330128.71225,40
2025-03-27,SLNO,66.2,1265680.9327500002,374
2025-03-27,SMST,3.31,3307810.358,165
2025-03-27,SNX,100.315,3371375.2394999997,297
2025-03-27,SYRE,17.05,682592.10525,120
2025-03-27,TAL,13.275,4756954.6485,269
2025-03-27,TEM,52.505,25842044.2185,310
2025-03-27,TIGR,8.845,1732928.8142500003,317
2025-03-27,TLRY,0.6527,594416.72199,273
2025-03-27,TSLA,272.48,284049385.15575,390
2025-03-27,TSLL,10.545,25612463.45775,387
2025-03-27,TSLR,16.8,608374.3255,87
2025-03-27,TSLT,14.58,1230630.2820000001,274
2025-03-27,UNF,169.81,933785.6805,28
2025-03-27,WAY,37.265,6470752.72725,211
2025-03-27,WING,222.375,17580272.673,116
2025-03-27,WNC,11.18,532501.45725,152
2025-03-27,WOOF,2.9,543071.60925,325
2025-03-27,WRD,14.65,2291921.5469444445,74
2025-03-27,WULF,2.83,3082217.233,232
2025-03-27,XMTR,26.26,1029905.4970000001,75
2025-03-27,XPOF,7.845,324177.05575,141
2025-03-27,XRX,5.2,799230.988,206
2025-03-28,ACH,8.5,797885.8615,116
2025-03-28,AGX,138,2110892.14275,102
2025-03-28,ALHC,17.89,1653018.0210000002,189
2025-03-28,AMRC,12.375,366313.22475,44
2025-03-28,BKD,5.99,627768.54425,163
2025-03-28,BKSY,8.34,540473.443,102
2025-03-28,BLND,3.425,544586.18025,127
2025-03-28,BOIL,76.885,1659583.4935,96
2025-03-28,CAN,0.9111,446396.70199999993,193
2025-03-28,CMP,9.59,353736.44325,66
2025-03-28,CWT,46.755,667795.0912499999,65
2025-03-28,DHT,10.555,1056692.389,124
2025-03-28,DNLI,14.24,1080364.9397500001,137
2025-03-28,DRIP,10.54,1043416.69225,51
2025-03-28,DUST,35.68,531372.137,65
2025-03-28,DXD,27.46,384418.3665,66
2025-03-28,ECG,34.57,2296873.2625,119
2025-03-28,ELF,64.56,12434210.147,205
2025-03-28,ENPH,60.615,11905059.67,231
2025-03-28,FAZ,5.55,1480415.85625,220
2025-03-28,FE,39.61,11704898.68675,365
2025-03-28,FLNC,5.06,2959472.07575,233
2025-03-28,FNGD,16.8,927161.8782500001,161
2025-03-28,FSLR,126,21196712.251,212
2025-03-28,GDRX,4.5,345528.72825000004,144
2025-03-28,GDXD,6.12,344073.4805,64
2025-03-28,GFI,22.085,3255989.1087499997,327
2025-03-28,GME,21.89,2685879.1645,376
2025-03-28,GO,12.86,2700613.6555,225
2025-03-28,HE,11.18,1411487.3965,213
2025-03-28,HMY,13.46,2026639.1580000003,291
2025-03-28,INVA,17.95,500920.55275,160
2025-03-28,IVVD,0.621,445433.93639000005,60
2025-03-28,JDST,15.75,505608.68499999994,140
2025-03-28,KOLD,21.78,1172395.5405,214
2025-03-28,KSPI,92.99,2514849.7114999997,82
2025-03-28,LABD,8.17,3339241.23925,88
2025-03-28,LESL,0.833,553616.12711,147
2025-03-28,LQDA,15.275,792651.6514999999,98
2025-03-28,MLGO,16.07,1208848.5165000001,254
2025-03-28,MRK,88.18,80303227.99,384
2025-03-28,MRVI,2.36,549275.64075,114
2025-03-28,MSTZ,11.91,3612841.2715,346
2025-03-28,NVD,32.71,759524.438,44
2025-03-28,NVDD,7.09,406198.58925,59
2025-03-28,NVDQ,3.6,970435.56175,44
2025-03-28,NVDS,28.49,629138.6605,43
2025-03-28,OGS,74.15,1543781.30925,53
2025-03-28,OLLI,110.49,6521490.426,171
2025-03-28,OXM,54.9,997250.5035,125
2025-03-28,PDYN,6.11,575429.547,102
2025-03-28,PLRX,1.515,481044.41150000005,77
2025-03-28,PLTD,16.42,747846.538,32
2025-03-28,PPL,35.18,7499056.259749999,361
2025-03-28,PRAX,38.42,2427273.951,78
2025-03-28,PTGX,49.3,1669142.3925,140
2025-03-28,QID,36.565,7511417.853,129
2025-03-28,QNTM,10,337358.12674999994,98
2025-03-28,QUBT,7.825,1866613.73525,321
2025-03-28,RWM,20.28,1074316.9415,176
2025-03-28,RYTM,53.195,1651113.96175,61
2025-03-28,SBIT,12.22,675320.98375,89
2025-03-28,SBLK,15.82,1215837.7775,110
2025-03-28,SDOW,51.45,2974717.143,105
2025-03-28,SDS,21.01,10676802.8585,117
2025-03-28,SEB,2663.115,468821.6890000001,55
2025-03-28,SEDG,15.41,3470339.76575,177
2025-03-28,SFD,20.11,886717.0495000001,63
2025-03-28,SFM,145.15,13206881.63825,87
2025-03-28,SLNO,67.22,1265680.9327500002,322
2025-03-28,SMST,3.47,3307810.358,206
2025-03-28,SOXS,26.93,38283336.19225,387
2025-03-28,SPXS,6.9,6213128.32075,195
2025-03-28,SPXU,24.74,3592189.6375,180
2025-03-28,SQQQ,35.93,55539762.708500005,384
2025-03-28,SRTY,23.1,616919.6315,21
2025-03-28,TALK,2.655,416302.86974999995,70
2025-03-28,TARS,50.965,1492306.35775,65
2025-03-28,TECS,60.02,481531.35325,39
2025-03-28,TSDD,52.38,373339.18799999997,35
2025-03-28,TSLQ,40.66,3331550.6895,286
2025-03-28,TSLS,10.59,951316.8952500001,86
2025-03-28,TSLZ,3.76,1560338.69625,188
2025-03-28,TTAM,12.965,818637.0121875,87
2025-03-28,TWM,51.4,446980.07375,47
2025-03-28,TZA,15.86,11500109.35575,214
2025-03-28,UNG,20.475,7642417.466,187
2025-03-28,UNIT,4.83,369890.4485,119
2025-03-28,UVIX,32.8,3552333.653,150
2025-03-28,UVXY,21.26,7708504.6155,361
2025-03-28,VIXY,46.56,894215.659,44
2025-03-28,VXX,48.09,7207948.036499999,324
2025-03-28,WRB,70.825,4064145.80775,330
2025-03-28,YANG,38.71,1100398.61075,179
2025-03-28,ZGN,7.63,328329.56724999996,195
2025-03-31,ACH,8.44,797885.8615,139
2025-03-31,AIFF,3.78,1312703.11525,12
2025-03-31,AMCX,6.76,325210.9665,90
2025-03-31,AMN,23.355,1442543.58775,114
2025-03-31,APLD,5.335,4592220.45725,258
2025-03-31,ARHS,8.3,1004698.6047499999,145
2025-03-31,ARQT,14.94,1801649.10775,225
2025-03-31,AS,25.42,5636819.632999999,240
2025-03-31,ASND,147.315,5319136.939,52
2025-03-31,ATEX,35.89,338799.213,45
2025-03-31,ATRC,31.235,1186171.13675,55
2025-03-31,AUR,6.42,4097993.6607500003,348
2025-03-31,BBBY,5.19,1001211.1112500001,282
2025-03-31,BBNX,11.355,440012.737,141
2025-03-31,BGS,6.54,503229.942,233
2025-03-31,BULZ,96.2,765765.944,13
2025-03-31,CELH,34.37,14044123.925,377
2025-03-31,CORT,95.105,3062278.867,350
2025-03-31,CRK,19.73,2383088.8685,286
2025-03-31,CVNA,198.175,51436151.113,296
2025-03-31,DG,85.4,12223493.600499999,303
2025-03-31,DPST,81.86,951106.038,16
2025-03-31,DPZ,441.77,16443407.427000001,113
2025-03-31,DXYZ,33.39,535536.53525,19
2025-03-31,EAF,0.918,435603.177,112
2025-03-31,F,9.57,24865152.183250003,362
2025-03-31,FAS,149.82,1678870.2295,54
2025-03-31,FLWS,5.79,327113.2295,75
2025-03-31,GO,13.38,2700613.6555,210
2025-03-31,GOTU,3.135,398807.173,64
2025-03-31,GRRR,24.43,1036126.23125,107
2025-03-31,HIMS,27.775,42975831.482999995,373
2025-03-31,HLF,8.34,1116239.2355,172
2025-03-31,HOLO,0.7697,537979.9857,185
2025-03-31,HPP,2.93,336268.96525,129
2025-03-31,IIPR,51.305,688777.5895,91
2025-03-31,INVZ,0.6005,386411.11913,79
2025-03-31,IONQ,21.64,8548421.743,352
2025-03-31,IREN,5.805,4967084.85475,305
2025-03-31,IRWD,1.355,364710.94675,122
2025-03-31,IVVD,0.5834,445433.93639000005,41
2025-03-31,KOLD,18.72,1172395.5405,150
2025-03-31,KOS,2.175,1531954.084,251
2025-03-31,KRUS,49.72,1179744.52875,38
2025-03-31,LABD,9.3,3339241.23925,148
2025-03-31,LB,66.57,2274432.344,52
2025-03-31,LCID,2.25,4980305.70375,310
2025-03-31,LTBR,6.855,493984.1045,146
2025-03-31,LU,2.9,363280.41875,89
2025-03-31,MDGL,313.25,7573270.244,43
2025-03-31,MLGO,18.6,1208848.5165000001,351
2025-03-31,MSTU,5.25,3694547.5335,231
2025-03-31,MSTX,24.79,3356556.416,176
2025-03-31,NGVC,37.09,328709.59075,34
2025-03-31,NIO,3.67,9677887.069500001,338
2025-03-31,NN,12.515,491808.13049999997,124
2025-03-31,NNE,25.18,2163492.8449999997,72
2025-03-31,NVDL,34.855,11122823.774,232
2025-03-31,NVDU,48.5,1123173.09675,25
2025-03-31,NVDX,7.26,4386561.2055,152
2025-03-31,NVTS,1.805,347423.9245,165
2025-03-31,ODD,43.14,1280785.9422499998,39
2025-03-31,OKLO,21.48,13536668.37575,353
2025-03-31,PACB,1.115,936976.66075,127
2025-03-31,PBF,18.65,3401402.753,237
2025-03-31,PCVX,33.07,4288728.0112499995,358
2025-03-31,PGY,10.1,1451466.135,127
2025-03-31,PLTR,80.03,220074157.39499998,390
2025-03-31,PLTU,25.16,966352.8835000001,64
2025-03-31,PONY,8.52,1087099.98425,186
2025-03-31,PRCH,7.055,435380.4765,212
2025-03-31,PTIR,119.63,2481028.3085000003,33
2025-03-31,PTON,6.12,4568981.836250001,300
2025-03-31,QBTS,7.23,5835841.53275,311
2025-03-31,QUBT,8.045,1866613.73525,330
2025-03-31,RC,4.82,738211.1365,201
2025-03-31,RCAT,5.545,1028604.1852500001,247
2025-03-31,RGTI,7.75,10005969.3755,329
2025-03-31,ROAD,68.5,2676298.596,49
2025-03-31,RR,1.775,426280.4377499999,108
2025-03-31,SEDG,15.185,3470339.76575,198
2025-03-31,SEI,21.935,1626775.7205,175
2025-03-31,SEZL,33.42,2194369.0625,102
2025-03-31,SLNO,70.8,1265680.9327500002,236
2025-03-31,SMCI,32.72,102235580.87,382
2025-03-31,SMCX,29.29,4315831.742000001,76
2025-03-31,SOC,24.85,2202117.8669999996,107
2025-03-31,SPRY,12.125,817721.0205,190
2025-03-31,SPYU,32.89,362254.54625,51
2025-03-31,SSTK,17.26,647537.475,86
2025-03-31,SVIX,19.2,1245730.058,201
2025-03-31,TALO,9.42,907359.94575,242
2025-03-31,TARS,49.25,1492306.35775,61
2025-03-31,TDOC,7.75,4814536.790999999,242
2025-03-31,TECL,55.05,1132157.93775,71
2025-03-31,TEM,45.615,25842044.2185,274
2025-03-31,TEVA,14.78,7744021.8435,379
2025-03-31,TNK,37.67,676330.50575,67
2025-03-31,TSLL,8.78,25612463.45775,366
2025-03-31,TSLR,14.08,608374.3255,134
2025-03-31,TSLT,12.04,1230630.2820000001,230
2025-03-31,TWST,38.11,3285957.1517499997,164
2025-03-31,UDOW,83.1,3524810.6369999996,68
2025-03-31,UMC,6.58,3857445.62625,335
2025-03-31,UNIT,4.86,369890.4485,165
2025-03-31,UTI,24.46,1026470.8525,94
2025-03-31,VG,9.83,6345750.69025,245
2025-03-31,VRRM,19.95,1534373.595,168
2025-03-31,WNC,10.6,532501.45725,122
2025-03-31,WOLF,2.56,2355199.5445,362
2025-03-31,WOOF,2.845,543071.60925,260
2025-03-31,WULF,2.585,3082217.233,265
2025-03-31,XPOF,7.58,324177.05575,142
2025-03-31,ZH,4.23,399682.755,93
2025-03-31,ZLAB,35.14,3113748.4099999997,189
