date,ticker,day_open,adv_20d,n_1min_bars
2025-02-10,PL,6.02,774813.311,296
2025-02-10,PLRX,3.015,265390.146,282
2025-02-10,PONY,14.12,359653.158,256
2025-02-10,PTIR,258.65,1117675.5332499999,22
2025-02-10,PTON,8.555,2029943.85775,320
2025-02-10,QMCO,18.3,588302.1537499999,52
2025-02-10,RDW,21.45,1162881.4635,126
2025-02-10,RKLB,27.735,10324304.525,386
2025-02-10,RLX,2.41,726670.5115,194
2025-02-10,ROKU,86.82,8464272.54675,290
2025-02-10,RR,2.99,897108.20525,283
2025-02-10,SERV,19.87,3455242.767,310
2025-02-10,SEZL,273.065,1049506.293,26
2025-02-10,SFIX,4.97,418752.6285,150
2025-02-10,SLXN,1.29,287072.29456666665,25
2025-02-10,SMCI,38.01,23247786.99775,390
2025-02-10,SMCX,54.81,475678.62649999995,82
2025-02-10,SMMT,20.57,1776559.1842500002,175
2025-02-10,SMR,25.655,5671822.103,357
2025-02-10,SNCY,16.61,584152.7985,200
2025-02-10,SYM,26.28,2420744.50825,186
2025-02-10,TBBB,26.8,373981.47125,204
2025-02-10,TDOC,13.25,1117311.6095,375
2025-02-10,TNET,89.835,906109.933,79
2025-02-10,TSEM,46.035,2495006.14325,242
2025-02-10,TTD,119.96,19422132.02875,334
2025-02-10,ULCC,9.49,644539.77425,293
2025-02-10,VNET,9.275,1064693.2207499999,302
2025-02-10,VSA,0.4552,344912.06542,28
2025-02-10,WDC,65.67,20307381.6955,361
2025-02-10,WGS,61.06,2959257.53875,162
2025-02-10,ZETA,21.565,3325014.35,363
2025-02-10,ZIM,18.43,4595074.232249999,373
2025-02-11,ABSI,4.28,484648.09900000005,258
2025-02-11,ADPT,7.47,541237.56775,199
2025-02-11,AGL,3.31,535275.6675,208
2025-02-11,AIOT,7.935,554356.8400000001,304
2025-02-11,ALAB,95.75,22905591.758,350
2025-02-11,ALGM,23.26,3728230.342,182
2025-02-11,AMC,3.17,1539845.035,281
2025-02-11,AMDL,6.02,1475237.12725,162
2025-02-11,AMSC,31.8,727441.19825,100
2025-02-11,ARI,9.39,272167.86974999995,183
2025-02-11,ASO,52.485,4565842.6635,174
2025-02-11,ASPN,11.7,859696.4387500001,214
2025-02-11,ATAT,27.25,1222430.3512499998,90
2025-02-11,AVGX,30.01,349809.4545,20
2025-02-11,AXSM,128.245,4153349.05225,227
2025-02-11,BAP,182.27,3065062.38925,55
2025-02-11,BBAI,8.44,1871620.641,362
2025-02-11,BBBY,8.56,534013.0455,209
2025-02-11,BCRX,8.605,857450.0695,231
2025-02-11,BFH,59.76,1799013.7207499999,84
2025-02-11,BFLY,4.07,545615.36675,208
2025-02-11,BGS,5.62,301853.41349999997,153
2025-02-11,BHVN,40.205,1807108.773,199
2025-02-11,BKD,4.475,444460.04124999995,111
2025-02-11,BTU,16.535,2900746.961,358
2025-02-11,CALY,7.2,917234.729,153
2025-02-11,CENX,21.11,1423279.2492499999,224
2025-02-11,CRDO,74.81,15730580.80875,268
2025-02-11,CXW,17.25,906099.8210000001,274
2025-02-11,CYH,3.33,417177.64475000004,275
2025-02-11,DNUT,8.38,695906.14825,238
2025-02-11,DPST,124.295,1485317.3110000002,28
2025-02-11,EDU,50.15,6735842.55,325
2025-02-11,EH,19.855,1212341.1977499998,236
2025-02-11,ELF,72.45,9729130.37525,295
2025-02-11,ENPH,62.845,8653058.379999999,216
2025-02-11,EOLS,13.02,716178.76925,71
2025-02-11,FLG,12.15,2122455.97925,290
2025-02-11,FMC,34.955,3882575.50925,286
2025-02-11,FUBO,3.81,5422791.967,257
2025-02-11,FUTU,105.24,6709547.4315,131
2025-02-11,GDS,30.68,3685179.50175,331
2025-02-11,GDYN,22.77,805331.0765,95
2025-02-11,GEO,26.51,4165277.9565,276
2025-02-11,GFS,37.62,2734323.17875,289
2025-02-11,GPCR,24.05,1345567.2345,134
2025-02-11,GRRR,20.385,564272.659,77
2025-02-11,HAIN,4.08,352473.4715,166
2025-02-11,HIMX,9.435,1419031.9422499998,258
2025-02-11,HLIT,8.465,605080.61875,302
2025-02-11,HNRG,11.115,287332.80925,36
2025-02-11,HSAI,16.86,1101709.66725,293
2025-02-11,HTZ,4.4,497525.2035,205
2025-02-11,INSP,172.32,5879656.86575,158
2025-02-11,INTC,19.87,38213404.599,386
2025-02-11,IRWD,1.74,321227.72774999996,224
2025-02-11,JAZZ,123.485,3174888.2824999997,165
2025-02-11,LESL,1.61,404869.56425,180
2025-02-11,LEU,113.26,1956953.58825,117
2025-02-11,MAGN,20.5,422995.74400000006,145
2025-02-11,MATX,141.74,1568234.33925,80
2025-02-11,MD,13.96,350067.70700000005,131
2025-02-11,MLYS,9.1,291300.356,37
2025-02-11,MSTZ,17.25,2117580.006,202
2025-02-11,MXL,16.335,2379981.261,124
2025-02-11,MYGN,12.37,728353.6665,149
2025-02-11,NBIS,40.14,8820386.713,296
2025-02-11,NWL,6.94,1865372.08975,265
2025-02-11,NX,21.535,376367.1365,59
2025-02-11,ON,46.86,18138150.06825,387
2025-02-11,OPEN,1.36,1182142.6039999998,185
2025-02-11,OPTU,2.73,364137.75675,231
2025-02-11,PACB,1.365,664412.3057499999,147
2025-02-11,PDD,113.12,31970250.543250002,280
2025-02-11,PZZA,38.35,2859630.6997499997,256
2025-02-11,RIG,3.765,2729401.5025,230
2025-02-11,SE,123.715,16299987.76075,290
2025-02-11,SM,39.65,3189812.6835000003,183
2025-02-11,SMCX,61.13,475678.62649999995,182
2025-02-11,SMST,5.06,1768608.73375,226
2025-02-11,SOC,23.54,1226584.5585,131
2025-02-11,SOXL,26.7,32943275.182749998,294
2025-02-11,SYM,27.705,2420744.50825,165
2025-02-11,TAL,13.395,3806738.07425,306
2025-02-11,TBBK,60.225,1280631.1209999998,115
2025-02-11,TEM,67.89,11496470.6235,334
2025-02-11,TH,9.15,507464.5675,141
2025-02-11,TSDD,42.63,306744.18175,24
2025-02-11,TSLQ,33.75,1973485.9762499998,222
2025-02-11,TSLS,9.2,638501.7162499999,52
2025-02-11,TSLZ,3.135,970763.157,134
2025-02-11,TTMI,25.9,838807.33025,209
2025-02-11,VFC,23.46,7466459.1485,314
2025-02-11,VNO,42.7,2515816.0745,171
2025-02-11,VREX,12.895,300336.00775,101
2025-02-11,VSA,0.472,344912.06542,43
2025-02-11,VSAT,8.81,1421827.1135,348
2025-02-11,WMS,124.165,4937247.16225,143
2025-02-11,YETI,36.13,2784975.6032499997,318
2025-02-11,ZIM,20.23,4595074.232249999,351
2025-02-12,ALSN,95.12,2575072.42,248
2025-02-12,ANAB,12.56,483054.053,331
2025-02-12,ARQT,11.24,1668262.21575,233
2025-02-12,ARVN,17.45,597268.3795,151
2025-02-12,ATOM,4.995,269964.8895,122
2025-02-12,AXGN,16.87,487292.855,28
2025-02-12,B,17.26,10625063.5515,374
2025-02-12,BB,5.24,2370200.9305,288
2025-02-12,BBAI,7.65,1871620.641,386
2025-02-12,BBAR,18.74,515001.44525000005,93
2025-02-12,BEAM,26.305,1663417.45475,132
2025-02-12,BFLY,4.04,545615.36675,194
2025-02-12,BLDP,1.3,468311.94299999997,163
2025-02-12,BZ,14.75,2141311.5565,365
2025-02-12,CAPR,13.285,357366.00375000003,99
2025-02-12,CHEF,56.495,1090522.4545,174
2025-02-12,CONL,37.73,2445857.631,116
2025-02-12,CRSP,40.78,3031351.971,288
2025-02-12,CXW,18.135,906099.8210000001,242
2025-02-12,DAVE,101.18,1064756.0225,56
2025-02-12,DXYZ,46.345,946058.356,52
2025-02-12,EH,21.07,1212341.1977499998,315
2025-02-12,ENVX,10.44,1916267.178,299
2025-02-12,EOSE,4.705,995109.6140000001,226
2025-02-12,ETHU,4,1153363.34825,157
2025-02-12,EXEL,33.125,3652850.9612499997,293
2025-02-12,FLNC,6.705,2990162.5625,364
2025-02-12,GDS,33.83,3685179.50175,290
2025-02-12,GEVO,1.735,453831.232,159
2025-02-12,GFS,40.67,2734323.17875,301
2025-02-12,GLPG,23.1,418704.93775,83
2025-02-12,GNRC,143.315,7393874.272249999,229
2025-02-12,GRAB,4.75,6576814.8462499995,373
2025-02-12,GRAL,32.165,1203840.829,171
2025-02-12,GRRR,21.04,564272.659,98
2025-02-12,HE,9.89,809763.00675,249
2025-02-12,HOLO,1.23,676214.71225,142
2025-02-12,IQ,2.3,1744134.5982500003,229
2025-02-12,IREN,12.03,4307421.2524999995,327
2025-02-12,IRWD,1.865,321227.72774999996,157
2025-02-12,KEEL,1.29,1111925.6395,147
2025-02-12,KRNT,26,412146.96825000003,91
2025-02-12,LAES,3.505,1491159.375,174
2025-02-12,LEU,113.79,1956953.58825,95
2025-02-12,LQDT,33.51,452738.54575000005,103
2025-02-12,LTBR,10.465,378598.453,192
2025-02-12,LUCK,11.83,263377.95825,203
2025-02-12,LUNR,17.91,5082976.78075,339
2025-02-12,LYFT,12.25,6840038.63425,389
2025-02-12,MAGN,21.15,422995.74400000006,135
2025-02-12,MSTU,8.05,5730265.472250001,264
2025-02-12,MSTX,38.04,6156145.663000001,197
2025-02-12,NNE,31.2,3472204.60175,192
2025-02-12,OKLO,47.565,15022620.93125,337
2025-02-12,OPEN,1.325,1182142.6039999998,252
2025-02-12,PACB,1.34,664412.3057499999,210
2025-02-12,PBI,9.185,490841.33775000006,304
2025-02-12,PDYN,9.92,631264.6934999999,174
2025-02-12,PGY,10.81,425040.5945,235
2025-02-12,PONY,14.17,359653.158,199
2025-02-12,PTIR,263.37,1117675.5332499999,26
2025-02-12,PTON,8.57,2029943.85775,293
2025-02-12,QBTS,5.375,7400367.922499999,349
2025-02-12,QMCO,17.39,588302.1537499999,88
2025-02-12,QSI,1.85,1237670.148,142
2025-02-12,QUBT,7.75,4713362.175,331
2025-02-12,RBRK,72,5805207.0255,198
2025-02-12,RDW,22.585,1162881.4635,108
2025-02-12,REPL,12.78,559547.4835,101
2025-02-12,RGTI,10.935,17328050.39875,368
2025-02-12,RR,2.61,897108.20525,161
2025-02-12,RSI,14.62,933276.50975,172
2025-02-12,RXRX,7.44,2892336.2415,375
2025-02-12,SERV,18.32,3455242.767,302
2025-02-12,SEZL,261.9,1049506.293,42
2025-02-12,SMR,24.88,5671822.103,316
2025-02-12,SMWB,10.62,593759.92075,314
2025-02-12,ST,26.17,2143438.2265,331
2025-02-12,STAA,14.5,647916.813,326
2025-02-12,SVM,3.23,349975.52999999997,122
2025-02-12,TAL,13.865,3806738.07425,356
2025-02-12,TDC,23.245,1293800.6735,291
2025-02-12,TEM,68.1,11496470.6235,346
2025-02-12,TIGR,7.63,784162.91075,304
2025-02-12,TLN,227.76,19479230.7085,146
2025-02-12,TSLL,17.505,11064098.17525,371
2025-02-12,TSLR,27.53,477420.658,69
2025-02-12,TSLT,24.27,1673457.2585,160
2025-02-12,UPST,83.44,6016520.999500001,363
2025-02-12,VNET,10.255,1064693.2207499999,337
2025-02-12,VSA,0.4801,344912.06542,70
2025-02-12,WULF,4.7,4494545.759749999,231
2025-02-12,XMTR,33.905,1189838.41325,86
2025-02-12,YPF,35.105,4955230.6305,93
2025-02-12,ZYME,12.91,310537.4445,91
2025-02-13,AAOI,25.42,3538544.696,217
2025-02-13,ACHR,9.41,4034927.4402499995,362
2025-02-13,ADPT,7.64,541237.56775,201
2025-02-13,ADTN,11.25,523065.12249999994,177
2025-02-13,ALKS,33.46,2248066.8,290
2025-02-13,AMDL,6.28,1475237.12725,185
2025-02-13,ANAB,17.1,483054.053,160
2025-02-13,ARM,154.85,39722824.2845,280
2025-02-13,ASND,137.87,4160674.5020000003,140
2025-02-13,ASTS,27.63,3978680.53175,345
2025-02-13,ATHM,28.32,670810.30225,118
2025-02-13,ATOM,5.33,269964.8895,108
2025-02-13,AUR,6.845,3364096.8545000004,388
2025-02-13,BILI,18.87,3414446.6245,353
2025-02-13,BKD,4.99,444460.04124999995,174
2025-02-13,CAR,83.61,2004021.62625,159
2025-02-13,CGC,1.805,329943.12124999997,105
2025-02-13,CHPT,0.7005,375229.011255,311
2025-02-13,CLF,10.575,5111217.477750001,342
2025-02-13,CONL,43.56,2445857.631,226
2025-02-13,CRSR,10.12,376676.09125,314
2025-02-13,DNTH,22.67,302702.40425,36
2025-02-13,DQ,20.535,698712.54575,218
2025-02-13,DUOL,401.47,12206121.22725,200
2025-02-13,EC,9.68,738114.0255,246
2025-02-13,EH,24.25,1212341.1977499998,243
2025-02-13,ERO,13.205,281530.93875000003,124
2025-02-13,ES,59.79,6911971.321250001,325
2025-02-13,FUTU,111.93,6709547.4315,218
2025-02-13,GDS,33.36,3685179.50175,300
2025-02-13,GEHC,90.13,9710752.75475,334
2025-02-13,GEL,10.97,329150.791,96
2025-02-13,GOGO,7.76,393126.6155,122
2025-02-13,GPRE,6.18,659137.24275,232
2025-02-13,GRAL,39.92,1203840.829,324
2025-02-13,GRPN,11.89,423285.7215,127
2025-02-13,GRRR,25.725,564272.659,149
2025-02-13,HIMS,47.255,9943006.82125,382
2025-02-13,HTZ,3.69,497525.2035,301
2025-02-13,INDI,3.69,576939.60375,162
2025-02-13,INOD,45.015,1656368.8390000002,177
2025-02-13,INTC,22.815,38213404.599,390
2025-02-13,IRDM,30.88,2142956.3134999997,277
2025-02-13,LCID,2.925,4145810.3532499997,385
2025-02-13,LMND,33.405,1903820.7445,206
2025-02-13,LU,2.61,326695.60274999996,99
2025-02-13,LX,7.925,597780.1627499999,230
2025-02-13,MYGN,13.175,728353.6665,191
2025-02-13,NN,11.675,1038983.8905,105
2025-02-13,NVDL,58.07,7214738.85325,242
2025-02-13,NVDU,83.44,1171100.971,50
2025-02-13,NVDX,12.22,3294756.6122500002,140
2025-02-13,OGN,15.735,1986763.2355,341
2025-02-13,PACB,1.375,664412.3057499999,281
2025-02-13,PATH,14.275,4704787.308,324
2025-02-13,PBI,10.01,490841.33775000006,257
2025-02-13,PGY,13.54,425040.5945,302
2025-02-13,PHAT,5.44,313499.772,94
2025-02-13,PLRX,3.12,265390.146,262
2025-02-13,PTON,9.14,2029943.85775,347
2025-02-13,PZZA,43.935,2859630.6997499997,338
2025-02-13,QBTS,6.21,7400367.922499999,343
2025-02-13,QS,4.975,1983992.3217500001,365
2025-02-13,RDDT,203.06,26677049.59775,372
2025-02-13,RIOT,11.185,9618799.77375,381
2025-02-13,RIVN,12.64,13820115.614750002,331
2025-02-13,ROKU,81.635,8464272.54675,306
2025-02-13,ROOT,122.61,1275577.99975,93
2025-02-13,RR,2.8,897108.20525,254
2025-02-13,RUN,8.05,4084174.6355,314
2025-02-13,SEDG,13.45,1990497.1240000003,273
2025-02-13,SERV,19.955,3455242.767,327
2025-02-13,SEZL,309,1049506.293,52
2025-02-13,SHOP,120.765,30972568.935000002,365
2025-02-13,SMCI,39,23247786.99775,390
2025-02-13,SMCX,55.07,475678.62649999995,100
2025-02-13,SMMT,19.71,1776559.1842500002,246
2025-02-13,SMST,5.21,1768608.73375,181
2025-02-13,SOC,29.445,1226584.5585,341
2025-02-13,TAL,13.875,3806738.07425,317
2025-02-13,TECX,32.27,946715.03125,90
2025-02-13,TEM,77.165,11496470.6235,378
2025-02-13,TIGR,7.88,784162.91075,250
2025-02-13,TSLL,19.11,11064098.17525,369
2025-02-13,TSLR,29.89,477420.658,70
2025-02-13,TSLT,26.01,1673457.2585,134
2025-02-13,TXG,11.12,1575893.9255,322
2025-02-13,UNFI,32.195,601727.20875,118
2025-02-13,UPST,88,6016520.999500001,343
2025-02-13,VNET,10.76,1064693.2207499999,363
2025-02-13,VTR,60.91,6489171.5737499995,320
2025-02-13,W,46.005,7493857.24675,280
2025-02-13,WB,10.27,319538.0085,205
2025-02-13,WFRD,67.665,4859649.58725,241
2025-02-13,WGS,73.32,2959257.53875,140
2025-02-13,WMB,53.275,20187479.563,388
2025-02-13,WOLF,5.395,2905041.29775,309
2025-02-14,ABSI,5.09,484648.09900000005,252
2025-02-14,ACHR,9.665,4034927.4402499995,381
2025-02-14,AGIO,33.04,1496531.2237500001,94
2025-02-14,ALGM,24.675,3728230.342,252
2025-02-14,ANAB,19.38,483054.053,144
2025-02-14,APLD,8.33,3522423.9634999996,360
2025-02-14,APP,473.56,75283699.59425,346
2025-02-14,ARCT,16.53,357252.7965,109
2025-02-14,ARKG,28.4,4743863.8665,350
2025-02-14,ASTS,30.07,3978680.53175,353
2025-02-14,AUR,9.23,3364096.8545000004,377
2025-02-14,AVXL,8.52,579793.5555,80
2025-02-14,AXON,651.04,15704839.901500002,53
2025-02-14,BBIO,32.55,4729355.7295,254
2025-02-14,BEAM,29.305,1663417.45475,256
2025-02-14,BFLY,4.675,545615.36675,189
2025-02-14,BHF,59.1,2165557.57225,162
2025-02-14,CAE,25.09,709324.0175,232
2025-02-14,CAN,1.755,964045.9865,129
2025-02-14,CHPT,0.7978,375229.011255,221
2025-02-14,COUR,8.24,711467.801,168
2025-02-14,CRSP,46.21,3031351.971,300
2025-02-14,CYTK,41.79,2783238.1785,243
2025-02-14,DAVE,110.21,1064756.0225,67
2025-02-14,DKNG,48.575,16240945.37475,390
2025-02-14,DNA,14.195,564240.9995,237
2025-02-14,DXCM,86.02,13975569.0695,338
2025-02-14,ESTA,33.39,1795059.39725,79
2025-02-14,ETHU,4.41,1153363.34825,131
2025-02-14,FLNC,6.415,2990162.5625,336
2025-02-14,FSLY,8.005,768215.8855000001,257
2025-02-14,FTAI,108.24,35234083.30625,234
2025-02-14,GRAL,50.49,1203840.829,279
2025-02-14,GT,8.95,1433198.8445000001,359
2025-02-14,GXO,37.3,2668387.6550000003,332
2025-02-14,HIMS,59.95,9943006.82125,373
2025-02-14,HIMX,10.465,1419031.9422499998,274
2025-02-14,HLF,5.53,490800.85175000003,225
2025-02-14,IBRX,3.41,608734.644,218
2025-02-14,INVZ,0.9577,286318.61124999996,147
2025-02-14,IOVA,5.415,2700993.4732500003,299
2025-02-14,KC,20.32,858578.38325,308
2025-02-14,KN,16.53,573471.44675,164
2025-02-14,LC,13.33,1708567.7525,192
2025-02-14,MLCO,5.87,1199787.0925,231
2025-02-14,MRNA,30.605,14737340.25325,382
2025-02-14,MSTR,325.06,99112864.1285,321
2025-02-14,MSTU,8.495,5730265.472250001,271
2025-02-14,MSTX,40.12,6156145.663000001,211
2025-02-14,MYSE,2.605,763505.01125,27
2025-02-14,NAMS,19.355,1194969.09275,102
2025-02-14,NBIS,44.99,8820386.713,374
2025-02-14,NMRK,14.67,809460.6125,253
2025-02-14,NTLA,10.08,1350657.06375,234
2025-02-14,NVCR,21.84,1232830.67375,100
2025-02-14,ORIC,8.54,397622.9405,223
2025-02-14,PACB,1.45,664412.3057499999,323
2025-02-14,PCOR,81.75,4331415.7055,261
2025-02-14,PCT,9.105,736896.325,161
2025-02-14,PGY,14.31,425040.5945,259
2025-02-14,PHIN,49.665,735889.31125,63
2025-02-14,PPC,52.84,2134444.9795000004,228
2025-02-14,QURE,13.27,983805.3372500001,103
2025-02-14,RLAY,3.89,571418.28925,146
2025-02-14,RXRX,9.17,2892336.2415,384
2025-02-14,SANA,2.85,1108713.5617499999,222
2025-02-14,SEB,2658,344498.13475,77
2025-02-14,SEDG,15.09,1990497.1240000003,262
2025-02-14,SMCI,42.92,23247786.99775,389
2025-02-14,SMCX,67.43,475678.62649999995,76
2025-02-14,SOFI,15.39,15896697.88075,372
2025-02-14,SOUN,11.12,10185035.58,382
2025-02-14,TDOC,14.26,1117311.6095,351
2025-02-14,TNDM,32.29,1711683.098,87
2025-02-14,TSLQ,30.21,1973485.9762499998,170
2025-02-14,TSLZ,2.8,970763.157,95
2025-02-14,TSMX,28.54,456201.46949999995,23
2025-02-14,TXG,11.93,1575893.9255,309
2025-02-14,UDMY,8.56,326710.779,319
2025-02-14,UNIT,5.515,327135.166,87
2025-02-14,UPST,80.27,6016520.999500001,271
2025-02-14,UTI,27.42,690461.37275,141
2025-02-14,WGS,74.685,2959257.53875,161
2025-02-14,WST,202.57,7080440.94,304
2025-02-14,WYNN,84.635,11005288.25,356
