date,ticker,day_open,adv_20d,n_1min_bars
2025-03-12,JBGS,14.06,601050.2224999999,143
2025-03-12,JNUG,50.89,362748.63725,37
2025-03-12,KOLD,19.07,1172395.5405,279
2025-03-12,KULR,1.185,360797.15175,94
2025-03-12,LCID,2.13,4980305.70375,296
2025-03-12,LUCK,9.61,422062.24925,69
2025-03-12,LUNR,6.8,3883765.26225,372
2025-03-12,MLGO,4.02,1208848.5165000001,97
2025-03-12,MLTX,37.85,965351.3605000001,53
2025-03-12,MOMO,6.515,477561.87325,253
2025-03-12,MQ,3.91,1413986.50225,229
2025-03-12,MSTZ,19.51,3612841.2715,287
2025-03-12,MU,92.335,81622913.563,389
2025-03-12,MYGN,10.855,928281.4875,180
2025-03-12,NBIS,26.57,17639191.0075,365
2025-03-12,NBR,38.015,877983.01575,81
2025-03-12,NIO,5.055,9677887.069500001,323
2025-03-12,NTGR,23.775,723806.1827499999,109
2025-03-12,NUVL,70.935,2345008.93225,80
2025-03-12,NVRI,6.115,336495.1665,156
2025-03-12,ONTO,129.245,8901541.81775,168
2025-03-12,OPEN,1.155,1170682.6275,232
2025-03-12,PAAS,24.3,2910592.51525,322
2025-03-12,PCVX,70.515,4288728.0112499995,179
2025-03-12,PDYN,6.395,575429.547,95
2025-03-12,PLAY,18.865,1298659.2317499998,138
2025-03-12,QBTS,5.745,5835841.53275,306
2025-03-12,QUBT,5.055,1866613.73525,317
2025-03-12,QURE,12.35,678385.159,110
2025-03-12,RARE,38.45,1775611.39725,132
2025-03-12,REPL,11.63,388532.38575,136
2025-03-12,RGTI,8.44,10005969.3755,380
2025-03-12,RKT,13.525,2288547.5865,388
2025-03-12,RXO,17.69,1766168.69175,148
2025-03-12,SBIT,13.18,675320.98375,164
2025-03-12,SDOW,54.25,2974717.143,197
2025-03-12,SEI,23.3,1626775.7205,208
2025-03-12,SHLS,2.77,1266716.84025,239
2025-03-12,SMMT,19.63,2033766.7765000002,207
2025-03-12,SMST,5.72,3307810.358,249
2025-03-12,SOUN,9.025,10394432.26925,370
2025-03-12,SPXS,7.19,6213128.32075,269
2025-03-12,SPXU,25.73,3592189.6375,237
2025-03-12,SQQQ,36.95,55539762.708500005,390
2025-03-12,SRTY,23.93,616919.6315,86
2025-03-12,SUPV,12.74,424948.6415,225
2025-03-12,SVM,3.855,532785.8735,133
2025-03-12,TECS,59.82,481531.35325,51
2025-03-12,TECX,23.15,528898.50925,51
2025-03-12,TGS,24.88,305164.406,30
2025-03-12,TH,5.12,453567.0939999999,157
2025-03-12,TSDD,69.63,373339.18799999997,38
2025-03-12,TSLQ,55.615,3331550.6895,301
2025-03-12,TSLZ,5.1,1560338.69625,207
2025-03-12,TVTX,18.97,2103888.19625,190
2025-03-12,TWM,52.73,446980.07375,54
2025-03-12,TZA,16.68,11500109.35575,241
2025-03-12,UNFI,25.69,769027.43325,110
2025-03-12,UVIX,43.81,3552333.653,114
2025-03-12,UVXY,26.105,7708504.6155,365
2025-03-12,VG,9.96,6345750.69025,311
2025-03-12,VICR,50.89,622299.1785,33
2025-03-12,VISN,4.8,1162018.179,253
2025-03-12,VIST,43.335,1881688.8460000001,161
2025-03-12,VIXY,53.645,894215.659,54
2025-03-12,VKTX,27.76,5100929.11675,318
2025-03-12,VSCO,16.69,3458346.8505,372
2025-03-12,VST,119.57,51408624.49425,360
2025-03-12,VXX,54.8,7207948.036499999,343
2025-03-12,WRD,16.455,2291921.5469444445,162
2025-03-12,XPOF,11.865,324177.05575,176
2025-03-12,XPRO,10.355,512770.18600000005,110
2025-03-12,YANG,38.39,1100398.61075,60
2025-03-12,YPF,32.04,1908061.48,151
2025-03-13,ABM,44.85,826118.2575000001,90
2025-03-13,AEO,11.04,3216378.88525,352
2025-03-13,AES,11.875,7581367.965000001,351
2025-03-13,AG,6.17,2407892.72225,315
2025-03-13,AGQ,43.61,788560.0387500001,68
2025-03-13,AIFF,3.33,1312703.11525,24
2025-03-13,ALGM,24.93,4185967.7962499997,298
2025-03-13,APPS,3.08,877277.0205,153
2025-03-13,ARVN,8.87,1329373.2435,287
2025-03-13,ASTL,5.805,350029.527,288
2025-03-13,BABX,37.66,942881.6935,71
2025-03-13,BBNX,13.805,440012.737,75
2025-03-13,BITI,26.31,754344.86525,113
2025-03-13,BOIL,82.69,1659583.4935,33
2025-03-13,BTG,2.765,3176923.33775,187
2025-03-13,BVN,13.56,474420.84375,125
2025-03-13,CALY,6.17,756375.4515,218
2025-03-13,CDE,5.735,5738890.9542499995,322
2025-03-13,CLMT,11.15,1092950.751,160
2025-03-13,CNTA,17,1192688.1345000002,132
2025-03-13,CPRI,19.54,4290391.49675,295
2025-03-13,CSIQ,9.28,900917.8984999999,149
2025-03-13,CVS,64.665,34771558.3385,364
2025-03-13,CYN,4.52,399331.974145,4
2025-03-13,DLTR,62.615,11760309.57975,271
2025-03-13,DRIP,12.03,1043416.69225,44
2025-03-13,EAF,1.05,435603.177,98
2025-03-13,EGO,14.71,1792608.20475,236
2025-03-13,EH,21.7,2410819.3405,169
2025-03-13,F,9.55,24865152.183250003,382
2025-03-13,FCX,36.73,28105207.21425,389
2025-03-13,FIS,68.41,16591342.688,293
2025-03-13,FLYW,10.03,2925442.47075,220
2025-03-13,FNGD,17.02,927161.8782500001,103
2025-03-13,FWRD,17.89,986406.911,51
2025-03-13,GDOT,6.21,334211.254,150
2025-03-13,GDS,33.265,11458475.555750001,266
2025-03-13,GFI,20.09,3255989.1087499997,230
2025-03-13,GOTU,3.36,398807.173,172
2025-03-13,GRPN,13.79,387617.6925,268
2025-03-13,HL,5.525,2757223.26925,286
2025-03-13,HMY,11.88,2026639.1580000003,279
2025-03-13,IBRX,2.86,443919.91500000004,167
2025-03-13,INMD,18.155,989253.284,151
2025-03-13,INR,16.04,448551.38025000005,48
2025-03-13,INTR,5.45,988692.52575,227
2025-03-13,IQ,2.19,2646735.5365000004,179
2025-03-13,IVVD,0.8479,445433.93639000005,39
2025-03-13,JD,40.515,17579744.57025,331
2025-03-13,JELD,5.89,383859.25800000003,102
2025-03-13,JKS,20.895,620181.40675,75
2025-03-13,JNUG,54.18,362748.63725,75
2025-03-13,KULR,1.285,360797.15175,183
2025-03-13,LABD,7.85,3339241.23925,127
2025-03-13,LAES,2.725,611510.887,153
2025-03-13,MCHP,51.56,41215329.620749995,355
2025-03-13,METC,8.82,349774.4705,126
2025-03-13,MGPI,30.22,728166.38475,59
2025-03-13,MLGO,3.93,1208848.5165000001,181
2025-03-13,MOMO,6.815,477561.87325,134
2025-03-13,MSTU,4.83,3694547.5335,283
2025-03-13,MSTX,22.85,3356556.416,174
2025-03-13,MU,94.23,81622913.563,386
2025-03-13,NABL,7.51,360111.39775,132
2025-03-13,NEM,44.165,17032604.941749997,370
2025-03-13,NG,3.31,338509.5305,133
2025-03-13,NN,10.27,491808.13049999997,232
2025-03-13,NUGT,52.67,789861.556,95
2025-03-13,PAGS,7.38,1626720.02075,195
2025-03-13,PATH,9.75,3922578.50075,383
2025-03-13,PAY,28.23,487840.37275,112
2025-03-13,PCRX,22.38,1171224.0485,176
2025-03-13,PHR,23.65,587254.50225,148
2025-03-13,PLTD,18.04,747846.538,42
2025-03-13,PLUG,1.655,2199457.5470000003,216
2025-03-13,PPTA,9.32,392401.56275,77
2025-03-13,QBTS,6.08,5835841.53275,386
2025-03-13,QID,37.6,7511417.853,191
2025-03-13,QUBT,5.46,1866613.73525,314
2025-03-13,QURE,13.255,678385.159,124
2025-03-13,RLX,2.28,598879.72075,189
2025-03-13,RR,1.66,426280.4377499999,175
2025-03-13,S,17.945,4456524.87325,388
2025-03-13,SBIT,13.38,675320.98375,214
2025-03-13,SBS,16.18,989794.48175,89
2025-03-13,SBSW,3.76,920127.5362500001,185
2025-03-13,SDOW,55.74,2974717.143,194
2025-03-13,SHLS,3.07,1266716.84025,212
2025-03-13,SION,16.88,643664.8615625,18
2025-03-13,SLNO,47.49,1265680.9327500002,135
2025-03-13,SOXL,18.39,33869702.2305,386
2025-03-13,SOXS,26.49,38283336.19225,343
2025-03-13,SPXS,7.35,6213128.32075,302
2025-03-13,SPXU,26.24,3592189.6375,267
2025-03-13,SQQQ,37.675,55539762.708500005,390
2025-03-13,SRTY,24.73,616919.6315,20
2025-03-13,SSRM,10.295,798807.2935,181
2025-03-13,SVM,3.985,532785.8735,149
2025-03-13,TECS,60.7,481531.35325,40
2025-03-13,TSLQ,55.46,3331550.6895,243
2025-03-13,TSLS,12.24,951316.8952500001,69
2025-03-13,TSLZ,5.07,1560338.69625,165
2025-03-13,TTAM,13.075,818637.0121875,59
2025-03-13,TUYA,3.785,882360.756,175
2025-03-13,TZA,17.16,11500109.35575,300
2025-03-13,UNG,21.07,7642417.466,226
2025-03-13,UVIX,42.9,3552333.653,90
2025-03-13,UVXY,25.82,7708504.6155,356
2025-03-13,VIST,45.83,1881688.8460000001,87
2025-03-13,VIXY,53.19,894215.659,57
2025-03-13,VNET,9.98,5667181.65775,379
2025-03-13,VXX,54.5,7207948.036499999,371
2025-03-13,XPEV,24.5,6912465.3549999995,356
2025-03-13,XPOF,12.5,324177.05575,139
2025-03-13,YINN,43.15,7890287.292,276
2025-03-14,ABSI,2.99,603648.2679999999,196
2025-03-14,ACMR,28.17,2122679.42825,229
2025-03-14,AIFF,3.535,1312703.11525,71
2025-03-14,ALAB,67.78,24256437.75925,236
2025-03-14,ALHC,15.53,1653018.0210000002,252
2025-03-14,ALT,5.45,402860.246,244
2025-03-14,AMN,25.525,1442543.58775,142
2025-03-14,APLD,6.51,4592220.45725,334
2025-03-14,ASAN,13.105,2369871.71175,301
2025-03-14,AUR,6.54,4097993.6607500003,340
2025-03-14,BBAI,3.355,8220509.647500001,308
2025-03-14,BBNX,14.09,440012.737,59
2025-03-14,BBW,34.36,332937.0695,79
2025-03-14,BOIL,83.28,1659583.4935,92
2025-03-14,CADL,8.025,311352.6285,64
2025-03-14,CAR,57.85,3232461.7165,216
2025-03-14,CE,54.31,10985533.491249999,248
2025-03-14,CGON,26.26,659593.2622499999,131
2025-03-14,CNTA,16.6,1192688.1345000002,166
2025-03-14,CQP,62.46,564534.514,100
2025-03-14,DNA,6.69,924482.2405,148
2025-03-14,DOCU,81.13,6836010.72375,351
2025-03-14,DXYZ,30.62,535536.53525,33
2025-03-14,EH,22.41,2410819.3405,206
2025-03-14,FUTU,113.175,13605418.569,246
2025-03-14,GRAL,27.42,3755183.3127499996,120
2025-03-14,GRRR,26.705,1036126.23125,200
2025-03-14,HTZ,3.405,835576.47225,231
2025-03-14,IONQ,22.545,8548421.743,370
2025-03-14,JTAI,3.86,543864.462368421,8
2025-03-14,KRMN,30.575,2866756.6070833337,83
2025-03-14,KULR,1.325,360797.15175,181
2025-03-14,LAES,2.86,611510.887,231
2025-03-14,LB,67.815,2274432.344,36
2025-03-14,LI,27.6,9590620.52475,374
2025-03-14,LTBR,8.6,493984.1045,78
2025-03-14,LX,9.535,1085170.4525000001,310
2025-03-14,MANH,164.065,9534685.567499999,135
2025-03-14,MARA,12.515,10965665.026250001,378
2025-03-14,MP,24.975,3892456.55925,252
2025-03-14,MRX,31.23,686194.55625,81
2025-03-14,MSTR,274,90662245.15650001,356
2025-03-14,MSTU,5.22,3694547.5335,333
2025-03-14,MSTX,24.48,3356556.416,237
2025-03-14,NBR,40.475,877983.01575,162
2025-03-14,NFE,8.675,2789641.6635,341
2025-03-14,NU,11.01,26502663.82425,373
2025-03-14,NVTS,2.34,347423.9245,150
2025-03-14,OKLO,25.305,13536668.37575,363
2025-03-14,OSIS,176.835,2359113.8142500003,64
2025-03-14,PATH,10.115,3922578.50075,380
2025-03-14,PBF,19.47,3401402.753,287
2025-03-14,PCT,7.435,1046769.60375,169
2025-03-14,PD,16.52,843113.16775,289
2025-03-14,PDYN,6.665,575429.547,89
2025-03-14,PGY,9.92,1451466.135,113
2025-03-14,PLTU,27.39,966352.8835000001,58
2025-03-14,PONY,13.225,1087099.98425,162
2025-03-14,PRCH,5.765,435380.4765,228
2025-03-14,PTIR,133.22,2481028.3085000003,57
2025-03-14,QBTS,7.65,5835841.53275,390
2025-03-14,QSI,1.19,327975.26025,109
2025-03-14,QUBT,6.025,1866613.73525,372
2025-03-14,RCAT,5.145,1028604.1852500001,233
2025-03-14,RDW,9.82,805529.818,111
2025-03-14,RGTI,9.04,10005969.3755,384
2025-03-14,ROOT,137.025,3161908.1275000004,96
2025-03-14,RSI,9.92,1526162.8685,230
2025-03-14,SEI,23.7,1626775.7205,252
2025-03-14,SERV,7.32,2472286.78925,238
2025-03-14,SMCX,47.88,4315831.742000001,102
2025-03-14,SMMT,19.56,2033766.7765000002,244
2025-03-14,SMR,15.81,6128176.4655,281
2025-03-14,SNDK,49.605,12726460.805416666,337
2025-03-14,SOUN,9.185,10394432.26925,374
2025-03-14,TEM,43.9,25842044.2185,317
2025-03-14,TGTX,38.065,2571590.4420000003,311
2025-03-14,TSDD,69.85,373339.18799999997,21
2025-03-14,TSLQ,55,3331550.6895,214
2025-03-14,TSLZ,5.075,1560338.69625,154
2025-03-14,VEON,40.05,318205.94325,10
2025-03-14,VG,10,6345750.69025,307
2025-03-14,VITL,29.74,2682230.9065,256
2025-03-14,VIVS,0.41,312234.9196857143,3
2025-03-14,VNET,11.12,5667181.65775,363
2025-03-14,WGS,92.55,5744361.16725,80
2025-03-14,WOLF,5.19,2355199.5445,320
2025-03-14,WRD,16.03,2291921.5469444445,230
2025-03-14,WULF,3.09,3082217.233,351
2025-03-14,ZLAB,37.01,3113748.4099999997,126
2025-03-17,AAOI,22.23,4425875.5035,323
2025-03-17,AIFF,3.98,1312703.11525,55
2025-03-17,AMDL,5.23,2324901.13575,215
2025-03-17,AMRC,10.73,366313.22475,85
2025-03-17,AMTM,18.07,2125177.56575,222
2025-03-17,ANDE,42.48,573371.00175,80
2025-03-17,ANF,78.695,8661261.10775,220
2025-03-17,APPS,3.34,877277.0205,205
2025-03-17,ARQT,14.485,1801649.10775,289
2025-03-17,ASND,158.09,5319136.939,159
2025-03-17,ATHM,30.155,1124729.92975,138
2025-03-17,BABA,140.18,168638019.954,387
2025-03-17,BABX,40.81,942881.6935,67
2025-03-17,BBNX,14.895,440012.737,80
2025-03-17,BE,24.36,5147675.80075,329
2025-03-17,BIDU,95.44,19446229.351,380
2025-03-17,BILI,21.24,6234988.14375,260
2025-03-17,BTG,3,3176923.33775,297
2025-03-17,CALM,84.51,4489292.9207500005,105
2025-03-17,CDE,6.09,5738890.9542499995,288
2025-03-17,CELH,27.3,14044123.925,376
2025-03-17,CGC,1.11,333762.85375,140
2025-03-17,CLMT,12.37,1092950.751,220
2025-03-17,CLNE,1.76,370942.61975,102
2025-03-17,CNTA,16.41,1192688.1345000002,127
2025-03-17,CONL,15.91,3368405.394,193
2025-03-17,CWEB,48.47,891832.1525000001,31
2025-03-17,CYD,21.3,412807.7176315789,49
2025-03-17,DAWN,8.055,745902.8087500001,158
2025-03-17,DLO,8.77,1030506.41925,145
2025-03-17,DNA,7.05,924482.2405,156
2025-03-17,DXYZ,36.42,535536.53525,104
2025-03-17,EH,24.13,2410819.3405,234
2025-03-17,ENPH,59.42,11905059.67,284
2025-03-17,ENVX,7.665,1992496.0072500003,261
2025-03-17,EVER,27,677974.7972500001,119
2025-03-17,EVGO,2.425,377073.84275,159
2025-03-17,EWTX,24.78,1672634.0317499998,168
2025-03-17,FIP,4.9,516962.13375000004,145
2025-03-17,FLNC,5.16,2959472.07575,292
2025-03-17,GDS,33.895,11458475.555750001,280
2025-03-17,GEV,313,63600728.826249994,283
2025-03-17,GO,12.075,2700613.6555,209
2025-03-17,GOTU,3.7,398807.173,138
2025-03-17,GPCR,20.86,1116926.461,70
2025-03-17,GPRE,5.24,678139.6714999999,195
2025-03-17,GRPN,14.83,387617.6925,224
2025-03-17,HAIN,3.71,351768.73575,243
2025-03-17,HOOD,39.35,58147318.390999995,390
2025-03-17,HPP,2.79,336268.96525,143
2025-03-17,HSAI,20.705,2211875.63075,252
2025-03-17,INDI,2.355,659274.5035,149
2025-03-17,INOD,48.2,3442052.1415,152
2025-03-17,INTC,24.45,79994742.00025001,390
2025-03-17,IQ,2.38,2646735.5365000004,195
2025-03-17,JOYY,47.38,1525737.5025,244
2025-03-17,JTAI,4.49,543864.462368421,27
2025-03-17,KC,17.25,2884805.0295,277
2025-03-17,KTOS,30.895,2485112.58625,336
2025-03-17,KULR,1.625,360797.15175,250
2025-03-17,LESL,0.802,553616.12711,181
2025-03-17,LGND,105.68,791921.8486842106,25
2025-03-17,LITE,63.815,14814656.720000003,265
2025-03-17,LUNR,7.37,3883765.26225,348
2025-03-17,M,13.3,2640428.53375,294
2025-03-17,MLGO,4.05,1208848.5165000001,111
2025-03-17,MNSO,20.84,942761.08675,253
2025-03-17,MQ,4.095,1413986.50225,227
2025-03-17,MSTZ,15.15,3612841.2715,330
2025-03-17,NFE,9.405,2789641.6635,303
2025-03-17,NNE,30.06,2163492.8449999997,153
2025-03-17,NVD,27.85,759524.438,55
2025-03-17,NVDQ,3.03,970435.56175,158
2025-03-17,PDYN,7.425,575429.547,87
2025-03-17,PGY,10.55,1451466.135,226
2025-03-17,PLAY,17.47,1298659.2317499998,212
2025-03-17,PLRX,1.55,481044.41150000005,122
2025-03-17,PRCH,6.01,435380.4765,199
2025-03-17,PTCT,54.13,1787406.689,104
2025-03-17,QBTS,10.92,5835841.53275,389
2025-03-17,QNTM,5.875,337358.12674999994,97
2025-03-17,RCAT,5.88,1028604.1852500001,322
2025-03-17,RDDT,123.26,50439007.082499996,365
2025-03-17,REAL,5.41,959307.3145,175
2025-03-17,RILY,4.18,389793.34125,74
2025-03-17,RNA,31.37,2338293.19125,138
2025-03-17,RR,1.73,426280.4377499999,283
2025-03-17,RUN,6.57,3326815.3775,303
2025-03-17,RXRX,6.385,6500881.87225,362
2025-03-17,SEDG,16.36,3470339.76575,146
2025-03-17,SMST,4.48,3307810.358,179
2025-03-17,SNDK,55.28,12726460.805416666,234
2025-03-17,SOXL,19.54,33869702.2305,380
2025-03-17,TAL,13.38,4756954.6485,300
2025-03-17,TCOM,62.51,14708211.80025,335
2025-03-17,TEM,46.84,25842044.2185,344
2025-03-17,TME,12.39,6148976.04225,313
2025-03-17,TSLQ,56.3,3331550.6895,287
2025-03-17,TSLZ,5.16,1560338.69625,124
2025-03-17,UEC,5.16,1950378.4640000002,265
2025-03-17,VSAT,9.88,1453583.50175,250
2025-03-17,VSCO,18.865,3458346.8505,342
2025-03-17,XPOF,7.505,324177.05575,218
2025-03-17,YETI,32.495,3987679.2985,244
2025-03-17,YINN,48.765,7890287.292,254
2025-03-17,YMM,12.93,5982533.44625,296
2025-03-17,ZH,4.925,399682.755,106
